productId,title,description,imageUrlStr,mrp,price,productUrl,categories,productBrand,deliveryTime,inStock,codAvailable,emiAvailable,offers,discount,cashBack,size,color,sizeUnit,sizeVariants,colorVariants,styleCode,amazon,ebay,snapdeal,shopclubes,indiatimes
MOBE55FKZ5J6G2GQ,Intex Aqua HD 5.0,,http://img6a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-400x400-imae55m4jhhbhdgd.jpeg;http://img5a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-275x275-imae55m4jhhbhdgd.jpeg;http://img6a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-75x75-imae55m4jhhbhdgd.jpeg;http://img6a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-125x125-imae55m4jhhbhdgd.jpeg;http://img5a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-40x40-imae55m4jhhbhdgd.jpeg;http://img5a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-1100x1100-imae55m4jhhbhdgd.jpeg;http://img5a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-100x100-imae55m4jhhbhdgd.jpeg;http://img6a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-200x200-imae55m4jhhbhdgd.jpeg;http://img5a.flixcart.com/image/mobile/2/g/q/intex-aqua-hd-5-0-original-imae55m4jhhbhdgd.jpeg;,9000,6800,http://dl.flipkart.com/dl/intex-aqua-hd-5-0/p/itme73by4ragf78x?pid=MOBE55FKZ5J6G2GQ&affid=gkmlogist,Mobiles>Handsets,Intex,,TRUE,TRUE,,,24,0,,Golden Black,,"[MOBE5282N67XM5KH, MOBE5282YTK6FE6B, MOBE55FKGGFDRFTC]","[MOBE5282N67XM5KH, MOBE5282YTK6FE6B, MOBE55FKGGFDRFTC]",,,,,,
MOBE9EZ4HH5DWG37,Karbonn Titanium HIGH 2 S203,,http://img6a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-400x400-imae9eh87gejr4as.jpeg;http://img5a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-75x75-imae9eh87gejr4as.jpeg;http://img5a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-275x275-imae9eh87gejr4as.jpeg;http://img5a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-125x125-imae9eh87gejr4as.jpeg;http://img5a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-40x40-imae9eh87gejr4as.jpeg;http://img6a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-original-imae9eh87gejr4as.jpeg;http://img5a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-1100x1100-imae9eh87gejr4as.jpeg;http://img6a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-100x100-imae9eh87gejr4as.jpeg;http://img6a.flixcart.com/image/mobile/g/3/7/karbonn-titanium-high-2-s203-high-2-s203-200x200-imae9eh87gejr4as.jpeg;,5890,4999,http://dl.flipkart.com/dl/karbonn-titanium-high-2-s203/p/itme9ez4tgdgejgn?pid=MOBE9EZ4HH5DWG37&affid=gkmlogist,Mobiles>Handsets,Karbonn,,TRUE,TRUE,,,15,0,,White/Champaign,,[],,,,,,,
MOBE94HPGQXRJGV2,XOLO Cube 5.0 (2 GB RAM),,http://img6a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-400x400-imae95qdbmn6qfx6.jpeg;http://img5a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-275x275-imae95qdbmn6qfx6.jpeg;http://img6a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-75x75-imae95qdbmn6qfx6.jpeg;http://img6a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-125x125-imae95qdbmn6qfx6.jpeg;http://img5a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-40x40-imae95qdbmn6qfx6.jpeg;http://img6a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-1100x1100-imae95qdbmn6qfx6.jpeg;http://img5a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-100x100-imae95qdbmn6qfx6.jpeg;http://img5a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-200x200-imae95qdbmn6qfx6.jpeg;http://img5a.flixcart.com/image/mobile/g/v/2/xolo-cube-5-0-2-gb-ram-na-original-imae95qdbmn6qfx6.jpeg;,8999,8999,http://dl.flipkart.com/dl/xolo-cube-5-0-2-gb-ram/p/itme94hphwrsgykt?pid=MOBE94HPGQXRJGV2&affid=gkmlogist,Mobiles>Handsets,XOLO,,TRUE,TRUE,,,0,0,,Black,,"[MOBE94HP3YGTSYRT, MOBE94HPJ9BPDCVY]","[MOBE94HP3YGTSYRT, MOBE94HPJ9BPDCVY]",,,,,,
MOBE699BC4VDUZNU,Intex Aqua Speed,,http://img6a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-400x400-imae687xksgsxujh.jpeg;http://img6a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-original-imae687xksgsxujh.jpeg;http://img5a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-75x75-imae687xksgsxujh.jpeg;http://img5a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-275x275-imae687xksgsxujh.jpeg;http://img6a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-125x125-imae687xksgsxujh.jpeg;http://img6a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-40x40-imae687xksgsxujh.jpeg;http://img6a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-1100x1100-imae687xksgsxujh.jpeg;http://img5a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-100x100-imae687xksgsxujh.jpeg;http://img5a.flixcart.com/image/mobile/z/n/u/intex-aqua-speed-200x200-imae687xksgsxujh.jpeg;,8290,6799,http://dl.flipkart.com/dl/intex-aqua-speed/p/itme93zvq2z4qdgf?pid=MOBE699BC4VDUZNU&affid=gkmlogist,Mobiles>Handsets,Intex,,TRUE,TRUE,,,17,0,,"White,Champagne",inch,"[MOBE62ZVJH6VZ2F3, MOBE6823HZ5HCEGD, MOBE6823NK5FUHCM, MOBE699BYFU8ZGHF]","[MOBE62ZVJH6VZ2F3, MOBE6823HZ5HCEGD, MOBE6823NK5FUHCM, MOBE699BGZGSTZ4P, MOBE699BUQVFGSBE, MOBE699BYFU8ZGHF, MOBE6Q2KFTH74UXF, MOBE6Q2KUK2QHQEC, MOBE8PD65NK78NZP, MOBE8PD6KZSKQEDN]",,,,,,
MOBE94HPJ9BPDCVY,XOLO Cube 5.0 (2 GB RAM),,http://img6a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-400x400-imae95qdzuxsjy62.jpeg;http://img6a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-275x275-imae95qdzuxsjy62.jpeg;http://img6a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-75x75-imae95qdzuxsjy62.jpeg;http://img5a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-125x125-imae95qdzuxsjy62.jpeg;http://img5a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-original-imae95qdzuxsjy62.jpeg;http://img6a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-40x40-imae95qdzuxsjy62.jpeg;http://img6a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-1100x1100-imae95qdzuxsjy62.jpeg;http://img5a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-100x100-imae95qdzuxsjy62.jpeg;http://img5a.flixcart.com/image/mobile/c/v/y/xolo-cube-5-0-2-gb-ram-na-200x200-imae95qdzuxsjy62.jpeg;,8999,8999,http://dl.flipkart.com/dl/xolo-cube-5-0-2-gb-ram/p/itme94hphwrsgykt?pid=MOBE94HPJ9BPDCVY&affid=gkmlogist,Mobiles>Handsets,XOLO,,TRUE,TRUE,,,0,0,,White,,"[MOBE94HP3YGTSYRT, MOBE94HPGQXRJGV2]","[MOBE94HP3YGTSYRT, MOBE94HPGQXRJGV2]",,,,,,
MOBE94HPMA9YHHEG,XOLO One (16 GB ROM),,http://img6a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-400x400-imae94kxfh2tucrr.jpeg;http://img6a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-75x75-imae94kxfh2tucrr.jpeg;http://img5a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-275x275-imae94kxfh2tucrr.jpeg;http://img6a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-125x125-imae94kxfh2tucrr.jpeg;http://img6a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-original-imae94kxfh2tucrr.jpeg;http://img5a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-40x40-imae94kxfh2tucrr.jpeg;http://img5a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-1100x1100-imae94kxfh2tucrr.jpeg;http://img5a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-100x100-imae94kxfh2tucrr.jpeg;http://img5a.flixcart.com/image/mobile/h/e/g/xolo-one-16-gb-rom-na-200x200-imae94kxfh2tucrr.jpeg;,6999,5199,http://dl.flipkart.com/dl/xolo-one-16-gb-rom/p/itme94hpkjektv5d?pid=MOBE94HPMA9YHHEG&affid=gkmlogist,Mobiles>Handsets,XOLO,,TRUE,TRUE,,,25,0,,Black,,"[MOBE94HPAH9ZQS7P, MOBE9CE9PKSPHSH9]","[MOBE94HPAH9ZQS7P, MOBE9CE9PKSPHSH9]",,,,,,
MOBE94HPXNS7U3ZD,XOLO 8X-1000i,,http://img6a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-400x400-imae94jyqumxngzc.jpeg;http://img6a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-original-imae94jyqumxngzc.jpeg;http://img5a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-275x275-imae94jyqumxngzc.jpeg;http://img5a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-75x75-imae94jyqumxngzc.jpeg;http://img6a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-125x125-imae94jyqumxngzc.jpeg;http://img5a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-40x40-imae94jyqumxngzc.jpeg;http://img6a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-1100x1100-imae94jyqumxngzc.jpeg;http://img5a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-100x100-imae94jyqumxngzc.jpeg;http://img5a.flixcart.com/image/mobile/3/z/d/xolo-8x-1000i-na-200x200-imae94jyqumxngzc.jpeg;,10999,8899,http://dl.flipkart.com/dl/xolo-8x-1000i/p/itme94hpzfgupnsf?pid=MOBE94HPXNS7U3ZD&affid=gkmlogist,Mobiles>Handsets,XOLO,,TRUE,TRUE,,,19,0,,Black,,[],,,,,,,
MOBE4BHSZR9ATAYF,Spice Mi-511,,http://img6a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-400x400-imae495bzmbunjpz.jpeg;http://img5a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-275x275-imae495bzmbunjpz.jpeg;http://img5a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-75x75-imae495bzmbunjpz.jpeg;http://img5a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-125x125-imae495bzmbunjpz.jpeg;http://img5a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-40x40-imae495bzmbunjpz.jpeg;http://img6a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-100x100-imae495bzmbunjpz.jpeg;http://img5a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-original-imae495bzmbunjpz.jpeg;http://img5a.flixcart.com/image/mobile/a/y/f/spice-mi511-selfie-200x200-imae495bzmbunjpz.jpeg;,5499,4899,http://dl.flipkart.com/dl/spice-mi-511/p/itme4bhsyyxpazse?pid=MOBE4BHSZR9ATAYF&affid=gkmlogist,Mobiles>Handsets,Spice,,TRUE,TRUE,,,10,0,,Black,inch,[],,,,,,,
MOBE45X5ZKZDJVZU,BlackBerry Porsche,,http://img6a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-400x400-imae46rpcpmzhzze.jpeg;http://img5a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-75x75-imae46rpcpmzhzze.jpeg;http://img5a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-275x275-imae46rpcpmzhzze.jpeg;http://img6a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-original-imae46rpcpmzhzze.jpeg;http://img5a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-125x125-imae46rpcpmzhzze.jpeg;http://img5a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-40x40-imae46rpcpmzhzze.jpeg;http://img5a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-100x100-imae46rpcpmzhzze.jpeg;http://img6a.flixcart.com/image/mobile/v/z/u/blackberry-porsche-p9982-200x200-imae46rpcpmzhzze.jpeg;,79999,79400,http://dl.flipkart.com/dl/blackberry-porsche/p/itme45x52zk64tqb?pid=MOBE45X5ZKZDJVZU&affid=gkmlogist,Mobiles>Handsets,BlackBerry,,TRUE,FALSE,,,0,0,,Black and Grey,,[],,,,,,,
MOBDTCX9Y377HCYE,Micromax Canvas Duet 2,"Note- 1- In case of Mobile/Tablets/Laptops/Etc- One the product is billed to the customer and if the seal of the product packet/box is broken/damaged, it will not be entitled for any kind of return or refund. It will be treated as a used product by the customer.2- We deal in genuine and branded products only.If there is any technical issue/fault with the product, please contact with brand's customer care/ Technical support. We will not able able to return the product because we are only re-seller.",http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-400x400-imadtcztkzgy2rwa.jpeg;http://img5a.flixcart.com/image/mobile/c/y/e/micromax-eg111-75x75-imadtcztkzgy2rwa.jpeg;http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-275x275-imadtcztkzgy2rwa.jpeg;http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-original-imadtcztkzgy2rwa.jpeg;http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-125x125-imadtcztkzgy2rwa.jpeg;http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-40x40-imadtcztkzgy2rwa.jpeg;http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-1100x1100-imadtcztkzgy2rwa.jpeg;http://img5a.flixcart.com/image/mobile/c/y/e/micromax-eg111-100x100-imadtcztkzgy2rwa.jpeg;http://img6a.flixcart.com/image/mobile/c/y/e/micromax-eg111-200x200-imadtcztkzgy2rwa.jpeg;,17999,7899,http://dl.flipkart.com/dl/micromax-canvas-duet-2/p/itmdtcz8cksffwuy?pid=MOBDTCX9Y377HCYE&affid=gkmlogist,Mobiles>Handsets,Micromax,,TRUE,TRUE,,,56,0,,Black,,[],,,,,,,
MOBE5Z49QHGXVHDN,Samsung Galaxy S6 Edge,,http://img5a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-400x400-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-75x75-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-275x275-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-125x125-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-40x40-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-1100x1100-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-100x100-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-200x200-imae5rwwhvmuhzzs.jpeg;http://img6a.flixcart.com/image/mobile/p/r/h/samsung-galaxy-s6-edge-sm-g925izkains-sm-g925izkainu-original-imae5rwwhvmuhzzs.jpeg;,63000,47777,http://dl.flipkart.com/dl/samsung-galaxy-s6-edge/p/itme5z4az7fqpcrh?pid=MOBE5Z49QHGXVHDN&affid=gkmlogist,Mobiles>Handsets,Samsung,,TRUE,TRUE,,,24,0,,Black,,[],"[MOBE5Z49FGGMSNGV, MOBE5Z49YEWGHNAR]",,,,,,
MOBE3FK8GEGBM5ST,Gionee M3,,http://img5a.flixcart.com/image/mobile/5/s/t/gionee-m3-400x400-imae33tfd4hrggzj.jpeg;http://img6a.flixcart.com/image/mobile/5/s/t/gionee-m3-75x75-imae33tfd4hrggzj.jpeg;http://img5a.flixcart.com/image/mobile/5/s/t/gionee-m3-275x275-imae33tfd4hrggzj.jpeg;http://img5a.flixcart.com/image/mobile/5/s/t/gionee-m3-125x125-imae33tfd4hrggzj.jpeg;http://img6a.flixcart.com/image/mobile/5/s/t/gionee-m3-40x40-imae33tfd4hrggzj.jpeg;http://img6a.flixcart.com/image/mobile/5/s/t/gionee-m3-100x100-imae33tfd4hrggzj.jpeg;http://img6a.flixcart.com/image/mobile/5/s/t/gionee-m3-200x200-imae33tfd4hrggzj.jpeg;http://img5a.flixcart.com/image/mobile/5/s/t/gionee-m3-original-imae33tfd4hrggzj.jpeg;,12499,9999,http://dl.flipkart.com/dl/gionee-m3/p/itme3fkbmrhqsmqs?pid=MOBE3FK8GEGBM5ST&affid=gkmlogist,Mobiles>Handsets,Gionee,,TRUE,TRUE,,,20,0,,Black,,[],,,,,,,
MOBDT55VZHY3DCWP,Samsung Galaxy Grand 2,"Extremely slim and portable, the Samsung Galaxy Gand 2 gives a power packed performance and is loaded with amazing features for an exceptionally smart experience. Display The Samsung Galaxy Grand 2 sports a 5.25-inch TFT display. With HD resolution and 16:9 aspect ratio, you can enjoy movies and games with excellent clarity and sharper images. Processor For seamless multitasking and smooth performance, the Samsung Galaxy Grand 2 is equipped with 1.2 GHz quad-core processor and 1.5 GB of RAM. Camera The Samsung Galaxy Grand 2 sports an 8 MP primary camera and a 1.9 MP front camera. The primary camera comes with an LED flash and auto focus capabilities. Design Weighing 163 grams, the Samsung Galaxy Grand 2 is slim and extremely portable. Operating System The Galaxy Grand 2 is equipped with Android Jelly Bean operating system. Enjoy the beauty and functionality of Jelly Bean operating system on this Samsung smartphone. Storage The Galaxy Grand 2 offers 8 GB of internal memory - available user memory will be lesser depending on the operating system and other phone software. You can expand the Grand 2's memory up to 64 GB with an external MicroSD card. Battery This Samsung Galaxy smart device comes with a 2600 m Ah battery which gives you enough battery power to stay connected throughout the day. Connectivity Connect to other devices or peripherals with the micro USB connect and transfer your files and multimedia. You can also transfer your files via Bluetooth on this device. The Samsung Galaxy Grand 2 offers Wi-Fi and 3G support for enhanced connectivity with the world around you. Sensors The Samsung Galaxy Grand 2 is equipped with an accelerometer, geo-magnetic sensor, proximity sensor, light sensor, and hall sensor. Dual SIM The Samsung Galaxy Grand 2 supports 2 SIM cards - GSM + GSM.",http://img6a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-400x400-imadt56dmkcthcbd.jpeg;http://img5a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-275x275-imadt56dmkcthcbd.jpeg;http://img6a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-75x75-imadt56dmkcthcbd.jpeg;http://img6a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-125x125-imadt56dmkcthcbd.jpeg;http://img5a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-40x40-imadt56dmkcthcbd.jpeg;http://img6a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-100x100-imadt56dmkcthcbd.jpeg;http://img6a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-200x200-imadt56dmkcthcbd.jpeg;http://img6a.flixcart.com/image/mobile/c/w/p/samsung-galaxy-grand-2-original-imadt56dmkcthcbd.jpeg;,16740,11900,http://dl.flipkart.com/dl/samsung-galaxy-grand-2/p/itmefr9gpgdgvryz?pid=MOBDT55VZHY3DCWP&affid=gkmlogist,Mobiles>Handsets,Samsung,,TRUE,TRUE,,,28,0,,Black,,[],"[MOBDRRYRWADX9DNK, MOBDTSEBYQW39ZYR, MOBE24J78GFZXFJS, MOBEAF6E39ZKGJEH, MOBEFBP5KTPV2ZS8, MOBEFHM9JGKZZTMU, MOBEY7ZMZMXT7NM2]",,,,,,
MOBEYGPZAHZQMCKZ,Apple iPhone 6,"The bigger the better - the Apple iPhone 6 is an exemplar of this phrase. The meticulously crafted iPhone 6 is truly an epitome of great taste and elegance. Beautiful Unibody Design Extremely thin, the iPhone 6 flaunts a seamless design with the smooth blend of anodised aluminium, stainless steel and the curved, polished glass. Incredibly light, the beautifully crafted iPhone 6 feels great in your hands. Thanks to its innovative design, the iPhone 6 provides an intuitive experience and is extremely easy to use. Brilliant Display Featuring the thinnest and most advanced Multi-Touch display ever made, the Apple iPhone 6 promises a high-contrast output with incredible colors and brightness on its 4.7 inch Retina HD display. A resolution of 1334x750 pixels, clear wide-angle viewing and an improved polariser - the iPhone 6 truly offers a bigger and better display. Power-Packed Performance Thanks to the all-new A8 processor with 64-bit architecture and an advanced 20 nanometre process, the iPhone 6 delivers an incredibly powerful performance while being extremely efficient. Get up to 50x faster CPU performance and up to 84x faster GPU performance with the iPhone 6. M8 Motion Coprocessor & Sensors Improve your iPhone's power efficiency with the M8 Motion Coprocessor that continuously measures data from your iPhone's different sensors such as accelerometer, compass, gyroscope and the new barometer. Camera Photos or videos - there is nothing that can beat the iPhone 6's iSight camera. The iPhone 6's 8 MP iSight camera gets new features such as a new sensor with Focus Pixels, improved face detection and exposure control. Also, now you can take amazing 1080p HD videos with the world's most popular camera. Security Make life easier with the iPhone 6's breakthrough Touch ID technology. Now you can securely access your phone with your fingerprint - no more worries about forgetting your pass code ever again. Moreover, the iPhone 6 lets you use your fingerprint to securely make purchases on iTunes or the App Store. Operating System The iPhone 6 comes with the biggest iOS release ever - the iOS 8. Featuring new capabilities and features, the world's advanced mobile operating system - the iOS 8 - gives you an incredible experience on your iPhone 6. Connectivity Thanks to the advanced Wi-Fi support with fast wireless performance, you can keep up with the world around you easily. Moreover, the iPhone 6 comes with Bluetooth and 3G support. Battery Take advantage of all the features of your highly efficient Apple iPhone 6 which boasts of an amazing battery life with up to 14 hours of 3G talk time and up to 250 hours of standby.",http://img6a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-400x400-imaeymdqym6hsu7f.jpeg;http://img5a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-75x75-imaeymdqym6hsu7f.jpeg;http://img5a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-275x275-imaeymdqym6hsu7f.jpeg;http://img6a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-125x125-imaeymdqym6hsu7f.jpeg;http://img6a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-40x40-imaeymdqym6hsu7f.jpeg;http://img6a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-1100x1100-imaeymdqym6hsu7f.jpeg;http://img6a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-100x100-imaeymdqym6hsu7f.jpeg;http://img6a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-200x200-imaeymdqym6hsu7f.jpeg;http://img5a.flixcart.com/image/mobile/h/k/n/apple-iphone-6-original-imaeymdqym6hsu7f.jpeg;,56000,44840,http://dl.flipkart.com/dl/apple-iphone-6/p/itme8dvfeuxxbm4r?pid=MOBEYGPZAHZQMCKZ&affid=gkmlogist,Mobiles>Handsets,Apple,,TRUE,TRUE,,,19,0,,Gold,,"[MOBEYHZ2NUZGCHKN, MOBEYHZ2YAXZMF2J]","[MOBE4RW7WR5TWYQA, MOBEFJG7HWVD7AQG, MOBEFJG7MWPYV5DH, MOBEFJG7VKGJMZ5W, MOBEYHZ2NUZGCHKN, MOBEYHZ2YAXZMF2J]",,,,,,
MOBE2ZGKMUFDBRHD,HTC Desire 620G Dual Sim,,http://img5a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-original-imae2zgszqyfk2vx.jpeg;http://img6a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-400x400-imae2zgszqyfk2vx.jpeg;http://img5a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-75x75-imae2zgszqyfk2vx.jpeg;http://img5a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-275x275-imae2zgszqyfk2vx.jpeg;http://img5a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-125x125-imae2zgszqyfk2vx.jpeg;http://img6a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-40x40-imae2zgszqyfk2vx.jpeg;http://img6a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-100x100-imae2zgszqyfk2vx.jpeg;http://img5a.flixcart.com/image/mobile/r/h/d/htc-desire-620g-ds-200x200-imae2zgszqyfk2vx.jpeg;,14900,9629,http://dl.flipkart.com/dl/htc-desire-620g-dual-sim/p/itme7zfwbafqacj3?pid=MOBE2ZGKMUFDBRHD&affid=gkmlogist,Mobiles>Handsets,HTC,,TRUE,TRUE,,,35,0,,Milky-way Grey,,[MOBE2ZFHHKG8YUGQ],[MOBE2ZFHHKG8YUGQ],,,,,,
